STU_ID,INCODE,INSTNUM,TYPETUIT,NUMATND,ENRLSTAT,MAJCODE,MAJVERB,MAJSRCH,HRSWEKLY,TYPDEGCT,DATRCVMO,DATRCVYR,JOBCHNG,GRANTS,LOANS,WORKSTDY,OTH_FINA,NO_FINA,AMT_FINA,CAMPJOB,EDRELJOB,PARNBORW,F3PSEAT,F3PSEEN,F3PSECT,F3SEC2A,STRTMON1,STRTYR1,ENDMON1,ENDYR1,STRTMON2,STRTYR2,ENDMON2,ENDYR2,STRTMON3,STRTYR3,ENDMON3,ENDYR3,STRTMON4,STRTYR4,ENDMON4,ENDYR4
7297303,218,1,-9,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,-9,3,0,0,-9,1,1,2,2,2,14900,1,2,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297371,1703,1,1,1,1,220,LEGAL STUDIES,LEGAL STUDIES,-9,4,0,0,-9,1,1,2,2,2,2500,1,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297327,1149,1,1,1,1,62,BUSINESS MANAGEMENT,BUSINESS MANAGEMENT,-9,4,0,0,-9,1,2,1,2,2,3000,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297357,2537,1,-9,1,1,71,BUSUNESS MANAGENT,BUSINESS MANAGEMENT,-9,4,0,0,-9,2,1,2,2,2,-8,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297396,1703,1,1,1,1,20,FOOD SCIENCE,FOOD SCIENCE,-9,4,0,0,-9,1,1,1,2,2,5000,1,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7202293,1670,1,-9,1,1,185,NURSING,NURSING,-9,4,0,0,-9,2,1,2,2,2,-8,2,1,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7202243,846,1,1,1,1,143,POWER ENGINEERING (X) TECHNOLOGY MECHANICAL ENGINEERING,@POWER ENGINEER TECHNOLOGY MECHANICAL ENGINEER,-9,4,0,0,-9,1,1,2,2,2,2000,2,2,2,8,8,1,6,9,92,4,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7202243,2110,2,1,1,1,143,MECHANICAL ENGINEERING,MECHANICAL ENGINEER,-9,4,0,0,-9,1,1,2,2,2,2800,2,2,2,12,12,1,6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7202227,421,1,1,1,1,471,COMMERCIAL AND RESIDENTIAL ELECTRICTY,COMMERCIAL RESUSITATION ELECTRICAL,26,2,0,0,-9,2,2,2,2,1,-9,2,2,2,6,6,1,4,7,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7202219,2331,1,1,1,2,480,COMMERICAL ART,COMMERCIAL ART,-9,4,0,0,-9,2,1,2,2,2,2444,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7202286,-10,1,-9,1,2,240,LIBERAL ART,LIBERAL ART,6,1,0,0,-9,1,2,2,2,2,-8,2,2,2,6,6,1,-6,9,93,2,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7202216,2331,1,1,1,2,900,NO MAJOR,NO MAJOR,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,6,1,92,1,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220643,1406,1,1,1,1,900,NO MAJOR DECLARED,NO MAJOR DECISION,-9,4,0,0,-9,1,2,2,2,2,700,2,2,1,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220693,-10,1,-9,1,1,480,GRAPHIC COMMUNICATIONS,GRAPHIC COMMUNICATION,25,2,7,93,2,1,1,2,2,2,7000,2,2,2,8,8,1,-6,11,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220693,2329,2,1,1,2,263,MOLECULAR BIOLOGY,METALLURGICAL BIOLOGY,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,5,5,1,4,9,93,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220617,2329,1,1,1,2,480,ART COMMERCIAL GRAPHIC DESIGN,ART COMMERCIAL GRAPHIC DESIGN,8,1,0,0,-9,2,2,2,2,1,-9,2,2,2,6,6,1,4,1,92,6,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220692,596,1,-9,1,1,201,CULINARY ARTS  FOOD PREPARATION,CULINARY @ARTS FOOD @PREPARATION,-9,3,0,0,-9,1,1,2,2,2,5000,2,1,1,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220644,2110,1,2,1,1,140,ELECTRICAL ENGINEERING TECHNOLOGY,ELECTRICAL ENGINEER TECHNOLOGY,-9,4,0,0,-9,1,1,2,2,2,-8,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220651,2329,1,1,1,1,63,BUISNESS ADMINISRATION,*@BUISNESS @ADMINISRATION,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,4,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220614,2537,1,-9,1,1,131,ELEMENTARY EDUCATION/PRE-LAW,ELEMENTARY EDUCATION PRE LAW,-9,4,0,0,-9,1,1,1,2,2,19000,1,1,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220684,651,1,1,1,1,185,NURSING X RN,NURSING RN,-9,4,0,0,-9,1,2,2,2,2,1000,2,2,2,9,9,1,6,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7220696,651,1,1,1,1,301,ENVIRONMENTAL MANAGEMENT,ENVIRONMENT MANAGEMENT,-9,4,0,0,-9,1,1,1,2,2,10000,1,1,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250009,2347,1,-9,1,1,263,BIO MEDICAL ENGINEERING,BIOMEDICAL MEDICAL ENGINEER,-9,4,0,0,-9,1,2,2,2,2,0,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250012,1697,1,2,1,1,142,ENGINEERING  CIVIL ENGINEERING,ENGINEER CIVIL ENGINEER,-9,4,0,0,-9,1,1,2,2,2,5000,1,2,1,5,5,1,6,8,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250012,2329,2,1,1,3,900,UNDECIDED,UNDECIDED,6,1,0,0,-9,2,2,2,2,1,-9,2,2,2,1,1,1,4,1,93,1,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250012,2329,3,2,1,3,900,UNDECIDED,UNDECIDED,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,5,5,1,4,1,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250012,2009,4,-9,1,1,120,COSMETOLOGY,COSMETOLOGY,30,5,0,0,-9,2,1,2,2,2,5246,2,2,2,16,16,1,1,5,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250082,2415,1,-9,1,2,131,ELEMENTARY EDUCATION,ELEMENTARY EDUCATION,-9,5,0,0,-9,2,2,2,2,1,-9,2,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250032,2329,1,1,1,1,240,GENERAL STUDIES,GERMAN STUDIES,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250079,1600,1,-9,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,1,1,2,2,2,13000,2,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250087,2534,1,-9,1,1,172,PE,*@PE,-9,3,0,0,-9,1,1,2,2,2,2500,2,2,2,7,7,1,2,2,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250072,1406,1,1,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,1,1,1,2,2,-8,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250074,1279,1,2,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,2,2,2,2,-8,2,2,1,9,9,1,6,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250074,1300,2,2,1,1,62,BUSINESS INFORMATION SYSTEMS,BUSINESS INFORMATION SYSTEMS,-9,4,0,0,-9,1,1,2,2,2,2000,1,2,2,12,12,1,6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250030,2329,1,1,1,1,240,GENARAL STUDIES,GENERAL STUDIES,-9,3,0,0,-9,2,2,2,1,2,0,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7250039,497,1,-9,1,1,63,MARKETING,MARKETING,-9,4,0,0,-9,2,1,2,2,2,3500,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231576,4,1,2,1,1,91,MASS COMMUNICATIONS,MASS COMMUNICATION,-9,4,0,0,-9,1,2,1,2,2,5000,1,1,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231556,1917,1,1,1,1,220,LEGAL SECRETARY,LEGAL SECRETARY,12,2,0,0,-9,2,2,1,2,2,560,1,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231515,1290,1,1,1,1,471,ELECTRONICS,ELECTRONIC,30,3,0,0,-9,1,2,2,2,2,14000,2,2,2,8,8,1,1,2,93,9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231590,1917,1,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,14,3,0,0,-9,1,2,2,2,2,2000,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231511,824,1,1,1,1,500,GRAPHICS ARTS,GRAPHIC ART,30,2,0,0,-9,1,2,2,2,2,-8,2,2,2,5,5,1,3,9,92,1,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231536,1917,1,1,1,3,472,INSTRUMENTATIONS DEGREE,INSTRUMENTATION DEMOGRAPHY,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,9,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231549,362,1,1,1,2,188,RADIOLOGY,RADIOLOGY,9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,5,5,1,4,1,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231521,1917,1,1,1,2,400,CHEMISTRY,CHEMISTRY,-9,3,0,0,-9,1,2,2,2,2,-8,2,2,2,10,10,1,4,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231500,2348,1,-9,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,1,2,2,2,20000,2,2,2,17,17,1,5,9,92,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7231500,2455,2,2,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,1,2,2,2,10000,2,2,2,8,8,1,6,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200481,1354,1,2,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200459,1758,1,1,1,2,304,HUMANITIES SCIENCE,HUMANITIES SCIENCE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,4,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200464,302,1,-9,1,1,142,CIVIL ENGINEERING,CIVIL ENGINEER,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,-8,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200457,1577,1,2,1,1,380,PHILOSOPHY,PHILOSOPHY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200424,1748,1,1,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200484,1799,1,1,1,1,90,JOURNALISM AND FRENCH,JOURNALISM FRENCH,-9,4,0,0,-9,1,1,2,2,2,2000,1,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200484,1758,2,1,1,3,135,PSYCHOLOGY,PSYCHOLOGY,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,4,7,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200405,1048,1,2,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200487,1758,1,1,1,2,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,3,0,0,-9,2,1,2,2,2,2650,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200434,1799,1,1,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,1,1,2,2,2,3500,2,2,1,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241935,2353,1,1,1,1,91,RADIO PRODUCTION,RADIO PRODUCT,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,4,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241902,-10,1,1,2,2,460,CONSTRUCTION  BUILDING TRADES,CONSTRUCTION @BUILDING @TRADES,20,2,0,0,-9,2,2,2,2,1,-9,2,1,2,27,34,2,-6,9,90,6,92,2,93,6,93,-9,-9,-9,-9,-9,-9,-9,-9
7241949,1287,1,1,1,1,135,ENGLISH,ENGLISH,-9,4,0,0,-9,1,1,2,2,2,6000,1,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241915,2353,1,1,1,1,63,BUSINESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241930,1381,1,-9,1,1,112,COMPUTER SCIENCES,COMPUTER @SCIENCES,-9,4,0,0,-9,2,1,2,1,2,13000,1,2,1,10,10,1,5,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260891,812,1,-9,1,1,900,NO MAJOR UNDECIDED,NO MAJOR UNDECIDED,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260809,1758,1,1,1,1,173,NURSING,NURSING,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260839,1799,1,1,1,1,171,PHYSICAL THERAPY,PHYSICAL THERAPY,-9,4,0,0,-9,1,2,1,2,2,1200,1,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260833,475,1,1,1,1,144,COMPUTER ENGINEERING,COMPUTER ENGINEER,-9,4,0,0,-9,2,1,2,2,2,3500,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260850,1799,1,1,1,1,451,ECONOMICS,*@ECONOMICS,-9,4,0,0,-9,1,1,2,2,2,5600,1,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260850,-10,2,1,1,1,451,ECONOMICS,ECONOMIC,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,-6,-6,1,-6,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260896,6,1,2,1,1,144,INDUSTRIAL ENGINEERING,INDUSTRIAL ENGINEER,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260868,2144,1,-9,1,1,61,FINANCE,FINANCE,-9,4,0,0,-9,1,2,2,2,2,8000,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260878,2376,1,1,1,1,184,ANIMAL TECHNOLOGY,*ANIMAL TECHNOLOGY,5,2,0,0,-9,2,2,2,2,1,-9,2,2,2,10,10,1,3,9,91,6,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260894,302,1,-9,1,1,230,ENGLISH  LITERATURE,ENGLISH LITERATURE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260876,1534,1,2,1,1,451,ECONOMICS,ECONOMIC,-9,4,0,0,-9,1,2,2,2,2,8500,2,2,2,10,10,1,6,8,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260876,1785,2,-9,1,1,441,PUBLIC AND MANGEMENT,PUBLIC MANAGEMENT,-9,4,0,0,-9,1,2,2,2,2,6000,2,2,2,12,12,1,5,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260855,1748,1,1,1,1,135,SPANISH AND PSYCHOLOG,SPANISH PSYCHOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260885,1748,1,1,1,1,63,BUISNESS ADMINISTRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,1,1,2,2,2,-8,2,1,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260806,1337,1,1,1,1,50,GENERAL STUDIES,GERMAN STUDIES,12,3,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,4,8,92,11,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260897,1758,1,1,1,1,430,CRIMNAL JUSTICE,CRIMINAL JUSTICE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7260871,283,1,-9,1,1,504,HISTORY,HISTORY,-9,4,0,0,-9,1,2,2,2,2,3300,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221356,2447,1,1,1,1,63,INTERNATIONAL BUSINESS MARKETING,INTERNATIONAL BUSINESS MARKETING,-9,4,0,0,-9,1,1,2,2,2,2500,2,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221356,1786,2,1,1,3,63,INTERNATIONAL BUSINESS MARKETING,INTERNATIONAL BUSINESS MARKETING,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,5,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221349,1851,1,1,1,1,470,AUTOMOTIVE,AUTOMOTIVE,50,2,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,9,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221312,102,1,-9,1,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221394,1799,1,1,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,2,1,2,2,2,2000,2,2,1,23,23,1,6,10,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221370,743,1,-9,1,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,1,2,2,2,2,7000,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221370,1748,2,1,1,3,900,UNDECIDED,UNDECIDED,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,7,7,1,6,2,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221326,1667,1,-9,1,1,150,MATERIAL SCIENCE ENGERNERING,@MATERIAL SCIENCE ENGINEER,-9,4,0,0,-9,2,1,1,2,2,-8,1,1,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221326,2143,2,-9,1,3,900,UNDECIEDED,UNDECIDED,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,5,7,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221390,1797,1,-9,1,1,451,ECONOMICS,ECONOMIC,-9,1,0,0,-9,1,2,2,2,2,500,2,1,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221302,1641,1,2,1,1,455,POLITICAL SCIENCE,POLITICAL SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221310,45,1,-9,1,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221330,2348,1,-9,1,1,91,PUBLIC COMMUNICATION,PUBLIC COMMUNICATION,-9,4,0,0,-9,2,2,2,1,2,0,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221371,1703,1,2,1,1,220,PRE LAW,PRE LAW,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221371,1748,2,1,1,2,263,BIOLOGY,BIOLOGY,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,-3,4,4,1,6,6,93,9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221305,183,1,1,1,1,63,BUSINESS MANAGEMENT,BUSINESS MANAGEMENT,15,3,0,0,-9,2,2,2,2,1,-9,2,2,2,3,3,1,4,9,92,11,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221320,1387,1,-9,1,1,451,BUSINESS (X) STILL TRYING TO FIGURE WHAT AREA X ECONOMICS,BUSINESS AREA @STILL @TRYING @FIGURE @WHAT ECONOMIC,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7221339,2537,1,-9,1,1,456,INTERNATIONAL RELATIONS,INTERNATIONAL RELATION,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,-8,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262408,-10,1,-9,1,1,472,HVAC HEATING VENTILATION AIR CONDITIONING,@HVAC HEATING @VENTILATION AIR CONDITION,40,2,3,94,1,2,2,2,2,1,-9,1,1,2,21,21,1,-6,7,92,3,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262465,2382,1,1,1,1,131,ELEMENTRY EDUCATION,ELEMENTARY EDUCATION,-9,5,0,0,-9,2,2,2,2,1,-9,2,1,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262410,1660,1,1,2,3,240,LIBERAL ARTS,LIBERAL ART,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,4,15,2,4,6,92,7,92,7,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9
7262410,1799,2,1,1,1,301,ENVIRONMENTAL GEOGRAPHY,ENVIRONMENT GEOGRAPHY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,6,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262482,141,1,1,1,1,304,ARTS AND SCIENCE,@ARTS SCIENCE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,4,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262459,141,1,1,1,1,185,NURSING,NURSING,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262441,141,1,1,1,1,131,EDUCATION,EDUCATION,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262421,-10,1,-9,1,1,481,MECHANICAL DRAFTING,MECHANICAL DRAFTING,40,2,0,0,-9,2,1,2,2,2,9000,2,2,2,-6,-6,1,-6,4,88,7,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262454,141,1,1,1,1,900,NO MAJOR,NO MAJOR,15,1,0,0,-9,1,2,2,2,2,1500,2,2,2,5,5,1,4,9,92,1,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7262414,141,1,1,1,1,240,ARTS AND SCIENCES LIBERAL ARTS,@ARTS @SCIENCES LIBERAL ART,20,3,0,0,-9,2,2,2,2,1,-9,2,2,2,9,9,1,4,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
